Date;Object A;Type A;Object B;Type B;Direction;Color;Intensity;LatitudeA;LongitudeA;LatitudeB;LongitudeB
01.01.2018;A;Type1;B;Type1;out;red;38;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;38;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;38;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;38;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;38;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;39;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;39;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;39;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;39;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;39;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;39;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;39;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;39;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;39;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;40;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;40;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;40;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;40;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;40;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;40;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;40;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;40;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;40;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;41;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;41;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;41;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;41;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;41;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;41;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;41;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;41;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;41;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;42;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;42;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;42;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;42;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;42;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;42;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;42;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;42;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;42;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;43;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;43;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;43;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;43;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;43;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;43;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;43;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;43;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;43;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;44;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;44;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;44;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;44;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;44;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;44;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;44;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;44;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;44;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;45;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;45;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;45;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;45;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;45;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;45;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;45;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;45;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;45;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;46;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;46;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;46;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;46;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;46;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;46;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;46;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;46;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;46;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;47;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;47;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;47;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;47;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;47;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;47;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;47;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;47;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;47;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;48;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;48;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;48;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;48;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;48;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;48;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;48;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;48;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;48;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;49;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;49;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;49;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;49;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;49;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;49;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;49;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;49;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;49;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;50;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;50;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;50;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;50;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;50;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;50;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;50;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;50;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;50;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;51;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;51;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;51;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;51;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;51;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;51;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;51;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;51;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;51;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;52;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;52;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;52;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;52;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;52;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;52;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;52;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;52;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;52;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;53;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;53;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;53;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;53;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;53;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;53;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;53;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;53;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;53;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;54;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;54;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;54;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;54;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;54;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;54;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;54;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;54;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;54;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;55;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;55;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;55;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;55;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;55;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;55;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;55;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;55;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;55;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;56;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;56;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;56;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;56;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;56;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;56;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;56;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;56;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;56;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;57;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;57;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;57;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;57;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;57;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;57;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;57;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;57;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;57;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;58;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;58;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;58;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;58;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;58;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;58;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;58;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;58;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;58;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;59;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;59;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;59;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;59;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;59;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;59;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;59;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;59;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;59;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;60;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;60;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;60;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;60;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;60;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;60;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;60;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;60;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;60;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;61;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;61;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;61;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;61;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;61;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;61;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;61;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;61;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;61;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;62;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;62;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;62;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;62;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;62;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;62;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;62;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;62;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;62;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;63;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;63;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;63;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;63;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;63;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;63;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;63;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;63;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;63;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;64;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;64;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;64;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;64;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;64;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;64;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;64;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;64;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;64;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;65;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;65;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;65;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;65;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;65;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;65;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;65;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;65;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;65;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;66;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;66;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;66;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;66;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;66;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;66;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;66;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;66;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;66;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;67;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;67;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;67;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;67;60.023898;30.406769;60.015158;30.391641
01.01.2018;A;Type1;B;Type1;out;red;67;60.012746;30.394991;60.018848;30.416448
02.01.2018;A;Type1;B;Type1;out;black;67;60.018848;30.416448;60.023898;30.406769
01.01.2018;B;Type1;C;Type2;in;#00008B;67;60.023898;30.406769;60.015158;30.391641
